Data;Area desmatada;uf;municipio
27/04/2019;0.15;MT;Paranaita
03/10/2021;0.96;MT;Porto dos Gauchos
13/08/2018;0.05;AC;Xapuri
13/08/2018;0.11;AC;Brasileia
13/08/2018;0.01;AC;Rio Branco
13/08/2018;0.06;AC;Rio Branco
13/08/2018;0.09;AC;Rio Branco
13/08/2018;0.29;AC;Rio Branco
13/08/2018;0.07;AC;Xapuri
05/10/2022;0.23;PA;Uruara
13/08/2018;0.12;AC;Capixaba
06/09/2020;0.18;PA;Santa Maria das Barreiras
27/04/2019;0.3;MT;Matupa
03/10/2021;0.12;MT;Porto dos Gauchos
13/08/2018;0.02;AC;Capixaba
26/10/2020;0.07;RO;Alto Paraiso
13/08/2018;0.09;AC;Rio Branco
13/08/2018;0.07;AC;Xapuri
13/08/2018;0.11;AC;Sena Madureira
13/08/2018;0.23;AC;Rio Branco
05/10/2022;0.15;PA;Pacaja
13/08/2018;0.09;AC;Sena Madureira
06/09/2020;0.18;PA;Santa Maria das Barreiras
27/04/2019;0.09;MT;Paranaita
03/10/2021;1.35;MT;Porto dos Gauchos
13/08/2018;0.21;AC;Rio Branco
13/08/2018;0.05;AC;Xapuri
13/08/2018;0.07;AC;Sena Madureira
13/08/2018;0.07;AC;Xapuri
26/10/2020;0.13;RO;Porto Velho
13/08/2018;0.05;AC;Sena Madureira
13/08/2018;0.09;AC;Sena Madureira
13/08/2018;0.13;AC;Sena Madureira
05/10/2022;0.3;PA;Pacaja
26/10/2020;0.22;RO;Sao Miguel do Guapore
20/08/2019;0.39;RR;Caracarai
06/09/2020;0.12;PA;Conceiçao do Araguaia
03/10/2021;1.67;MT;Paranaita
13/08/2018;0.16;AC;Sena Madureira
26/10/2020;0.13;RO;Mirante da Serra
13/08/2018;0.09;AC;Rio Branco
13/08/2018;0.07;AC;Sena Madureira
05/10/2022;0.07;PA;Portel
26/10/2020;0.14;RO;Mirante da Serra
13/08/2018;0.13;AC;Sena Madureira
03/10/2021;0.21;PA;Altamira
07/10/2016;0.36;PA;Trairao
27/04/2019;0.23;MT;Juara
13/08/2018;0.09;AC;Sena Madureira
13/08/2018;0.1;AC;Sena Madureira
26/10/2020;0.15;RO;Campo Novo de Rondonia
13/08/2018;0.09;AC;Manoel Urbano
26/10/2020;0.18;RO;Campo Novo de Rondonia
26/10/2020;0.1;RO;Porto Velho
13/08/2018;0.07;AC;Rio Branco
13/08/2018;0.23;AC;Sena Madureira
05/10/2022;0.3;PA;Senador Jose Porfirio
13/08/2018;0.12;AM;Boca do Acre
07/10/2016;0.08;PA;Itaituba
03/10/2021;0.45;PA;Novo Progresso
13/08/2018;0.15;AC;Rio Branco
13/08/2018;0.14;AC;Rio Branco
13/08/2018;0.06;AM;Boca do Acre
13/08/2018;0.1;AM;Boca do Acre
13/08/2018;0.06;AM;Boca do Acre
26/10/2020;0.1;RO;Mirante da Serra
13/08/2018;0.21;AC;Feijo
15/10/2018;0.15;RO;Costa Marques
06/10/2016;2.23;AM;Boca do Acre
07/08/2019;0.43;PA;Portel
05/10/2022;0.32;PA;Anapu
30/08/2019;2.26;PA;Santa Maria das Barreiras
07/10/2016;0.11;PA;Trairao
27/04/2019;0.96;MT;Juara
03/10/2021;0.38;MT;Porto dos Gauchos
13/08/2018;0.07;AC;Rio Branco
13/08/2018;0.08;AC;Manoel Urbano
26/10/2020;0.09;AC;Sena Madureira
13/08/2018;0.11;AC;Manoel Urbano
26/10/2020;0.07;RO;Porto Velho
26/10/2020;0.08;RO;Porto Velho
13/08/2018;0.16;AC;Rio Branco
13/08/2018;0.18;AC;Manoel Urbano
05/10/2022;0.07;PA;Portel
06/09/2020;0.08;PA;Floresta do Araguaia
03/10/2021;0.16;PA;Novo Progresso
27/04/2019;0.23;MT;Paranaita
13/08/2018;0.06;AC;Xapuri
13/08/2018;0.13;AC;Rio Branco
26/10/2020;0.18;RO;Porto Velho
26/10/2020;0.59;RO;Porto Velho
13/08/2018;0.13;AC;Xapuri
13/08/2018;0.29;AC;Senador Guiomard
26/10/2020;0.06;RO;Porto Velho
13/08/2018;0.19;AC;Manoel Urbano
05/10/2022;0.26;PA;Santana do Araguaia
06/09/2020;0.26;PA;Santana do Araguaia
03/10/2021;0.6;MT;Apiacas
27/04/2019;0.09;MT;Paranaita
13/08/2018;0.74;AM;Boca do Acre
13/08/2018;0.06;AC;Senador Guiomard
26/10/2020;0.07;RO;Machadinho D'oeste
13/08/2018;0.02;AM;Boca do Acre
13/08/2018;0.11;AC;Manoel Urbano
05/10/2022;0.13;PA;Vitoria do Xingu
03/10/2021;0.25;PA;Altamira
13/08/2018;0.22;AM;Boca do Acre
13/10/2018;0.06;PA;Monte Alegre
13/08/2018;0.1;AC;Rio Branco
13/08/2018;0.01;AC;Rio Branco
13/08/2018;0.09;AM;Boca do Acre
05/10/2022;0.07;PA;Santa Maria das Barreiras
13/08/2018;0.1;AC;Rio Branco
20/08/2019;0.19;RR;Caroebe
03/10/2021;1.4;PA;Novo Progresso
27/04/2019;0.19;MT;Nova Monte Verde
13/08/2018;0.04;AC;Rio Branco
13/08/2018;0.14;AC;Porto Acre
13/08/2018;0.13;AC;Bujari
13/08/2018;0.11;AC;Bujari
13/08/2018;0.09;AC;Rio Branco
13/08/2018;0.01;AM;Boca do Acre
13/08/2018;0.07;AM;Boca do Acre
13/08/2018;0.06;AM;Boca do Acre
05/10/2022;0.1;PA;Portel
13/08/2018;0.08;AC;Rio Branco
07/10/2016;0.09;PA;Itaituba
03/10/2021;2.03;MT;Porto dos Gauchos
06/09/2020;0.24;MT;Santa Terezinha
27/04/2019;0.19;MT;Tabapora
13/08/2018;0.06;AM;Boca do Acre
13/08/2018;0.06;AM;Pauini
13/08/2018;0.06;AM;Boca do Acre
13/08/2018;0.06;AM;Pauini
13/08/2018;0.09;AC;Bujari
13/08/2018;0.01;AC;Bujari
13/08/2018;0.05;AC;Porto Acre
13/08/2018;0.07;AC;Bujari
03/10/2021;0.32;PA;Altamira
27/04/2019;0.1;PA;Novo Progresso
06/09/2020;0.15;PA;Santana do Araguaia
13/08/2018;0.1;AM;Boca do Acre
13/08/2018;0.53;AM;Boca do Acre
13/08/2018;0.12;AM;Boca do Acre
13/08/2018;0.26;AM;Boca do Acre
13/08/2018;0.08;AM;Boca do Acre
05/10/2022;0.07;PA;Pacaja
13/08/2018;0.18;AC;Porto Acre
01/09/2019;0.1;RO;Costa Marques
20/08/2019;0.07;RR;Caroebe
07/10/2016;0.17;PA;Itaituba
03/10/2021;0.65;PA;Novo Progresso
06/09/2020;0.2;PA;Santana do Araguaia
13/08/2018;0.05;AC;Porto Acre
13/08/2018;0.07;AC;Porto Acre
13/08/2018;0.02;AC;Bujari
13/08/2018;0.09;AM;Boca do Acre
13/08/2018;0.07;AM;Boca do Acre
13/08/2018;0.15;AC;Bujari
13/08/2018;0.21;AC;Porto Acre
13/08/2018;0.08;AM;Boca do Acre
13/08/2018;0.09;AC;Porto Acre
05/10/2022;0.11;PA;Pacaja
20/08/2019;0.78;RR;Iracema
07/10/2016;0.14;PA;Itaituba
27/04/2019;1.06;PA;Jacareacanga
03/10/2021;1.12;MT;Porto dos Gauchos
06/09/2020;0.07;MT;Santa Terezinha
13/08/2018;0.43;AM;Labrea
06/08/2019;0.03;MT;Colniza
13/08/2018;0.1;AM;Labrea
13/08/2018;0.09;AM;Boca do Acre
13/08/2018;0.09;AC;Bujari
13/08/2018;0.11;AC;Bujari
05/10/2022;0.19;PA;Pacaja
13/08/2018;0.1;AM;Labrea
03/10/2021;0.16;MT;Porto dos Gauchos
06/09/2020;0.07;MT;Santa Terezinha
13/08/2018;0.41;AM;Labrea
13/08/2018;0.14;AM;Boca do Acre
13/08/2018;0.05;AC;Bujari
13/08/2018;0.12;AM;Boca do Acre
13/08/2018;0.1;AM;Boca do Acre
13/08/2018;0.25;AM;Boca do Acre
15/10/2018;0.17;RO;Costa Marques
06/10/2016;0.08;AM;Boca do Acre
05/10/2022;0.5;PA;Santana do Araguaia
20/08/2019;0.1;RR;Caroebe
03/10/2021;0.29;PA;Altamira
06/09/2020;0.07;MT;Santa Terezinha
27/04/2019;0.86;MT;Nova Monte Verde
27/10/2020;0.13;MT;Aripuana
13/08/2018;0.12;AC;Bujari
13/08/2018;0.07;AC;Sena Madureira
06/08/2019;1.05;MT;Cotriguaçu
13/08/2018;0.44;AM;Boca do Acre
13/08/2018;0.09;AM;Boca do Acre
13/08/2018;0.1;AM;Boca do Acre
27/10/2020;0.32;MT;Aripuana
05/10/2022;0.63;PA;Portel
13/08/2018;0.08;AC;Bujari
31/08/2019;0.11;AM;Labrea
20/08/2019;0.07;RR;Caroebe
13/08/2018;0.06;AC;Bujari
13/08/2018;0.13;AC;Sena Madureira
13/08/2018;0.09;AC;Porto Acre
13/08/2018;0.15;AC;Rio Branco
13/08/2018;0.11;AM;Boca do Acre
13/08/2018;0.12;AC;Sena Madureira
27/10/2020;0.26;MT;Colniza
05/10/2022;0.38;PA;Anapu
13/08/2018;0.14;AM;Boca do Acre
27/10/2020;0.03;MT;Cotriguaçu
30/04/2019;0.11;PA;Jacareacanga
03/10/2021;0.32;PA;Novo Progresso
06/09/2020;0.28;MT;Santa Terezinha
13/08/2018;0.48;AM;Boca do Acre
27/10/2020;0.08;MT;Colniza
13/08/2018;0.1;AM;Boca do Acre
13/08/2018;0.21;AM;Pauini
13/08/2018;0.08;AM;Pauini
13/08/2018;0.13;AM;Boca do Acre
13/08/2018;0.13;PA;Oriximina
13/08/2018;0.17;AC;Acrelandia
05/10/2022;0.14;PA;Anapu
03/10/2021;0.12;PA;Altamira
30/04/2019;0.54;MT;Apiacas
13/08/2018;0.08;PA;Oriximina
13/08/2018;0.23;PA;Oriximina
13/08/2018;0.06;PA;Oriximina
13/08/2018;0.08;PA;Oriximina
13/08/2018;0.22;PA;Curua
05/10/2022;0.12;PA;Anapu
30/04/2019;0.2;MT;Paranaita
03/10/2021;0.08;MT;Porto dos Gauchos
06/09/2020;0.12;MT;Santa Terezinha
13/08/2018;0.29;PA;Porto de Moz
14/08/2018;0.18;AM;Guajara
30/07/2019;0.09;AC;Assis Brasil
13/08/2018;0.08;PA;Prainha
13/08/2018;0.32;AM;Apui
13/08/2018;0.04;AM;Apui
20/08/2019;0.06;RR;Caroebe
03/10/2021;0.29;MT;Porto dos Gauchos
06/09/2020;0.1;MT;Santa Terezinha
13/08/2018;0.08;PA;Jacareacanga
13/08/2018;0.13;AC;Bujari
13/08/2018;0.08;PA;Altamira
28/10/2020;0.17;PA;Novo Repartimento
13/08/2018;0.23;AC;Rio Branco
28/10/2020;0.07;PA;Pacaja
28/10/2020;0.19;PA;Maraba
14/08/2018;0.08;MA;Formosa da Serra Negra
13/08/2018;0.09;PA;Jacareacanga
05/10/2022;0.07;PA;Pacaja
13/08/2018;0.12;PA;Jacareacanga
20/08/2019;0.28;RR;Caracarai
03/10/2021;1.69;PA;Altamira
07/10/2016;0.09;PA;Itaituba
13/08/2018;0.35;PA;Novo Progresso
28/10/2020;0.21;PA;Novo Repartimento
14/08/2018;0.04;MT;Confresa
13/08/2018;0.07;PA;Itaituba
28/10/2020;0.1;PA;Maraba
13/08/2018;0.08;AC;Sena Madureira
14/08/2018;0.07;PA;Rondon do Para
14/08/2018;0.06;PA;Rondon do Para
05/10/2022;0.29;PA;Anapu
13/08/2018;0.09;PA;Jacareacanga
20/08/2019;0.14;RR;Caracarai
03/10/2021;0.46;MT;Juara
06/09/2020;0.55;MT;Santa Terezinha
13/08/2018;0.02;PA;Jacareacanga
13/07/2019;0.49;AC;Placido de Castro
14/08/2018;0.13;PA;Rondon do Para
13/08/2018;0.04;PA;Itaituba
14/08/2018;0.1;MT;Sao Felix do Araguaia
14/08/2018;0.02;MT;Sao Felix do Araguaia
14/08/2018;0.09;MT;Confresa
05/10/2022;0.2;PA;Anapu
07/10/2016;0.07;PA;Aveiro
03/10/2021;0.84;MT;Juara
30/04/2019;0.12;MT;Nova Bandeirantes
03/09/2020;0.44;MT;Santa Terezinha
14/08/2018;0.09;MT;Confresa
28/10/2020;0.54;PA;Portel
14/08/2018;0.09;AM;Guajara
03/08/2022;0.08;PA;Pacaja
17/08/2022;0.08;AM;Boca do Acre
05/10/2022;0.14;PA;Anapu
03/10/2021;0.43;PA;Novo Progresso
02/09/2018;0.84;MT;Nova Bandeirantes
03/09/2020;1.05;MT;Santa Terezinha
28/10/2020;0.14;PA;Itupiranga
16/08/2018;0.07;PA;obidos
14/08/2018;0.02;AC;Mancio Lima
14/08/2018;0.09;AC;Mancio Lima
15/10/2018;0.65;RO;Costa Marques
05/10/2022;0.32;PA;Santa Maria das Barreiras
28/10/2020;0.08;PA;Novo Repartimento
31/08/2019;0.07;AM;Labrea
20/08/2019;0.34;AM;Manaus
03/10/2021;0.17;MT;Juara
14/08/2018;0.07;AM;Guajara
14/08/2018;0.05;AM;Guajara
14/08/2018;0.1;AM;Guajara
14/08/2018;0.03;AC;Porto Walter
28/10/2020;0.07;PA;Rondon do Para
14/08/2018;0.06;AC;Cruzeiro do Sul
28/10/2020;0.16;PA;Rondon do Para
05/10/2022;0.17;PA;Santa Maria das Barreiras
07/10/2016;0.12;PA;Itaituba
06/09/2020;0.11;MT;Santa Terezinha
14/08/2018;0.07;AC;Feijo
28/10/2020;0.1;PA;Rondon do Para
28/10/2020;0.12;PA;Rondon do Para
14/08/2018;0.06;AC;Feijo
14/08/2018;0.03;AC;Manoel Urbano
14/08/2018;0.05;AC;Tarauaca
01/09/2019;0.07;RO;Costa Marques
03/10/2021;0.14;MT;Juara
14/08/2018;0.11;AC;Tarauaca
14/08/2018;0.11;AC;Tarauaca
15/08/2018;0.02;RR;Iracema
15/08/2018;0.08;AM;Barcelos
15/08/2018;0.06;RR;Rorainopolis
15/08/2018;0.77;RR;Rorainopolis
28/10/2020;0.08;PA;Rondon do Para
18/08/2018;0.02;RO;Nova Uniao
16/08/2018;0.13;PA;Curua
01/09/2022;0.95;PA;Santa Maria das Barreiras
16/08/2018;0.14;PA;Prainha
03/10/2021;0.56;PA;Altamira
03/09/2020;0.5;MT;Santa Terezinha
16/08/2018;0.25;PA;Alenquer
16/08/2018;0.13;PA;Porto de Moz
16/08/2018;0.07;PA;Prainha
16/08/2018;0.23;PA;Prainha
28/10/2020;0.1;PA;Goianesia do Para
05/10/2022;7.81;PA;Santa Maria das Barreiras
01/09/2019;0.22;RO;Sao Miguel do Guapore
03/10/2021;0.28;PA;Altamira
30/04/2019;0.15;MT;Paranaita
06/09/2020;0.32;MT;Santa Terezinha
28/10/2020;0.07;PA;Goianesia do Para
17/08/2018;0.05;AC;Manoel Urbano
16/08/2018;0.07;PA;Alenquer
16/08/2018;0.49;PA;Novo Progresso
28/10/2020;0.09;PA;Goianesia do Para
16/08/2018;0.37;PA;Novo Progresso
16/08/2018;0.08;PA;Itaituba
16/08/2018;0.05;PA;Santarem
12/09/2022;3.27;PA;Santa Maria das Barreiras
16/08/2018;0.16;PA;Sao Felix do Xingu
27/04/2019;1.17;PA;Itaituba
06/09/2020;0.56;MT;Santa Terezinha
03/10/2021;0.17;MT;Tabapora
28/10/2020;0.09;PA;Goianesia do Para
16/08/2018;0.07;PA;Itaituba
16/08/2018;0.08;PA;Novo Progresso
28/10/2020;0.11;PA;Goianesia do Para
16/08/2018;0.09;AM;Nhamunda
28/10/2020;0.08;PA;Goianesia do Para
28/10/2020;0.09;PA;Goianesia do Para
16/08/2018;0.09;PA;Itaituba
05/10/2022;0.25;PA;Sao Felix do Xingu
27/04/2019;1.63;PA;Itaituba
03/10/2021;2.51;MT;Juara
06/09/2020;0.29;MT;Santa Terezinha
16/08/2018;0.01;PA;Novo Progresso
16/08/2018;0.06;PA;Oriximina
16/08/2018;0.02;PA;Placas
28/10/2020;0.08;PA;Goianesia do Para
16/08/2018;0.17;PA;Placas
16/08/2018;0.24;PA;Trairao
01/09/2022;1.81;PA;Santa Maria das Barreiras
31/08/2019;0.09;AM;Labrea
03/10/2021;0.68;PA;Novo Progresso
16/08/2018;0.2;PA;Monte Alegre
28/10/2020;0.41;PA;Tucurui
16/08/2018;0.1;PA;Uruara
16/08/2018;0.02;PA;Medicilandia
16/08/2018;0.17;PA;Monte Alegre
16/08/2018;0.07;PA;obidos
16/08/2018;0.11;PA;Alenquer
05/09/2022;1.38;PA;Santa Maria das Barreiras
28/10/2020;0.08;PA;Tucurui
17/08/2018;0.03;MA;Barra do Corda
01/09/2019;0.11;RO;Costa Marques
07/10/2016;0.08;AM;Nova Olinda do Norte
03/10/2021;0.19;PA;Novo Progresso
06/09/2020;0.19;MT;Santa Terezinha
24/08/2018;0.07;AM;Manicore
16/08/2018;0.03;PA;Altamira
16/08/2018;0.14;PA;Medicilandia
16/08/2018;0.17;PA;Medicilandia
16/08/2018;0.31;PA;Brasil Novo
16/08/2018;0.08;PA;Sao Felix do Xingu
16/08/2018;0.08;PA;Sao Felix do Xingu
17/05/2019;0.33;MT;Comodoro
17/08/2022;0.29;RO;Porto Velho
05/10/2022;2.53;PA;Bannach
17/08/2018;0.03;PA;Xinguara
03/10/2021;0.37;MT;Itanhanga
06/09/2020;0.1;MT;Santa Terezinha
28/10/2020;0.07;PA;Tome-Açu
17/08/2018;0.1;MA;Arame
17/08/2018;0.09;PA;Paragominas
17/08/2018;0.19;MA;Arame
17/08/2018;0.02;MA;Pirapemas
15/10/2018;0.11;RO;Costa Marques
06/10/2016;0.18;AM;Boca do Acre
07/08/2019;0.07;PA;Sao Felix do Xingu
01/09/2019;4.12;RO;Pimenta Bueno
03/10/2021;2.06;PA;Altamira
28/10/2020;0.07;PA;Baiao
28/10/2020;0.22;PA;Oeiras do Para
17/08/2018;0.06;AC;Cruzeiro do Sul
17/08/2018;0.04;AC;Feijo
17/08/2018;0.1;AC;Tarauaca
05/10/2022;0.69;PA;Bannach
17/08/2018;0.09;AC;Feijo
29/10/2020;0.1;RR;Caroebe
01/09/2019;0.18;RO;Sao Francisco do Guapore
20/08/2019;0.08;RR;Caroebe
03/10/2021;0.79;PA;Novo Progresso
17/08/2018;0.1;AC;Feijo
17/08/2018;0.23;AC;Santa Rosa do Purus
17/08/2018;0.09;AC;Tarauaca
17/08/2018;0.09;AC;Feijo
05/10/2022;3.96;PA;Bannach
07/09/2020;0.52;RR;Iracema
03/10/2021;0.53;MT;Nova Maringa
17/08/2018;0.08;AC;Feijo
17/08/2018;0.08;AC;Feijo
29/10/2020;0.1;RR;Amajari
17/08/2018;0.06;AC;Brasileia
19/10/2019;0.26;MA;Amarante do Maranhao
05/10/2022;0.1;PA;Pacaja
17/08/2018;0.09;AC;Feijo
01/09/2019;0.12;RO;Sao Francisco do Guapore
06/09/2020;0.12;MT;Santa Terezinha
03/10/2021;0.57;MT;Nova Maringa
17/08/2018;0.07;AC;Feijo
17/08/2018;0.07;AC;Feijo
28/11/2019;0.93;PA;Ulianopolis
17/08/2018;0.1;AC;Feijo
26/09/2020;0.41;PA;Ulianopolis
05/10/2022;5.05;PA;Anapu
01/09/2019;0.22;RO;Governador Jorge Teixeira
07/09/2020;0.08;RR;Iracema
30/04/2019;0.1;MT;Apiacas
03/10/2021;1.11;MT;Nova Maringa
17/08/2018;0.06;AC;Feijo
17/08/2018;0.06;AC;Manoel Urbano
17/08/2018;0.09;AC;Manoel Urbano
17/08/2018;0.1;AC;Manoel Urbano
05/10/2022;0.21;PA;Santa Maria das Barreiras
17/08/2018;0.15;AC;Manoel Urbano
01/09/2019;0.23;RO;Sao Francisco do Guapore
30/04/2019;0.12;MT;Nova Bandeirantes
03/10/2021;0.9;MT;Porto dos Gauchos
06/09/2020;0.07;MT;Santa Terezinha
17/08/2018;0.07;AC;Tarauaca
17/08/2018;0.07;AC;Manoel Urbano
17/08/2018;0.14;AC;Feijo
18/08/2018;0.05;AC;Senador Guiomard
18/08/2018;0.12;AM;Labrea
18/08/2018;0.09;AM;Labrea
18/08/2018;0.29;AM;Labrea
05/10/2022;0.07;PA;Santa Maria das Barreiras
18/08/2018;0.27;AM;Labrea
07/09/2020;0.24;RR;Iracema
30/04/2019;0.09;MT;Apiacas
03/10/2021;3.11;MT;Porto dos Gauchos
18/08/2018;2.97;AM;Labrea
18/08/2018;0.42;AM;Labrea
18/08/2018;0.23;RO;Nova Mamore
18/08/2018;0.31;AM;Labrea
18/08/2018;0.47;AM;Labrea
18/08/2018;1.12;AM;Labrea
18/08/2018;0.08;RO;Guajara-Mirim
18/08/2018;0.14;RO;Nova Mamore
18/08/2018;0.08;RO;Nova Mamore
05/10/2022;0.15;PA;Santa Maria das Barreiras
03/10/2021;2.8;MT;Porto dos Gauchos
18/08/2018;0.01;RO;Nova Mamore
18/08/2018;0.09;RO;Nova Mamore
18/08/2018;0.07;RO;Nova Mamore
18/08/2018;0.07;RO;Nova Mamore
18/08/2018;0.54;AM;Labrea
18/08/2018;0.01;RO;Porto Velho
18/08/2018;0.07;RO;Porto Velho
05/10/2022;0.19;PA;Santa Maria das Barreiras
07/09/2020;0.08;RR;Iracema
30/04/2019;0.12;MT;Apiacas
03/10/2021;1.1;MT;Porto dos Gauchos
18/08/2018;0.06;RO;Porto Velho
18/08/2018;0.08;RO;Cacaulandia
18/08/2018;0.16;RO;Porto Velho
18/08/2018;0.01;RO;Candeias do Jamari
18/08/2018;0.04;RO;Candeias do Jamari
18/08/2018;0.09;AM;Humaita
18/08/2018;0.19;AM;Humaita
18/08/2018;0.14;AM;Canutama
17/08/2022;0.12;AC;Sena Madureira
05/10/2022;0.08;PA;Pacaja
24/08/2018;0.01;AM;Tefe
07/09/2020;0.08;RR;Amajari
03/10/2021;0.31;PA;Altamira
30/04/2019;0.13;MT;Apiacas
18/08/2018;0.23;RO;Campo Novo de Rondonia
18/08/2018;0.37;RO;Campo Novo de Rondonia
18/08/2018;0.1;RO;Alta Floresta D'oeste
18/08/2018;0.41;RO;Candeias do Jamari
18/08/2018;0.41;RO;Porto Velho
18/08/2018;0.06;RO;Porto Velho
18/08/2018;0.25;AM;Manicore
01/11/2020;0.09;RO;Porto Velho
06/10/2016;0.2;AM;Boca do Acre
02/08/2019;0.09;AM;Labrea
05/10/2022;0.08;PA;Pacaja
18/08/2018;0.15;RO;Ouro Preto do Oeste
20/08/2019;0.15;AM;Rio Preto da Eva
03/10/2021;0.88;PA;Altamira
22/09/2018;0.01;AM;Manicore
18/08/2018;0.05;RO;Porto Velho
18/08/2018;0.06;RO;Theobroma
18/08/2018;0.02;RO;Candeias do Jamari
18/08/2018;0.07;RO;Porto Velho
05/10/2022;2.4;PA;Bannach
18/08/2018;0.06;RO;Espigao D'oeste
01/09/2019;0.25;RO;Seringueiras
20/08/2019;0.27;RR;Canta
30/04/2019;0.37;MT;Apiacas
03/10/2021;0.17;MT;Guaranta do Norte
04/08/2018;0.37;MT;Colniza
18/08/2018;0.84;AM;Novo Aripuana
18/08/2018;0.09;AM;Manicore
18/08/2018;0.23;AM;Manicore
18/08/2018;0.46;MT;Aripuana
18/08/2018;0.71;MT;Comodoro
18/08/2018;0.07;AM;Canutama
05/10/2022;1.27;PA;Bannach
18/08/2018;0.23;MT;Colniza
01/09/2019;0.11;RO;Seringueiras
20/08/2019;0.55;RR;Canta
30/04/2019;0.11;MT;Apiacas
03/10/2021;0.46;MT;Nova Maringa
18/08/2018;0.14;RO;Cujubim
18/08/2018;0.02;RO;Pimenta Bueno
18/08/2018;0.2;RO;Pimenta Bueno
18/08/2018;0.13;RO;Machadinho D'oeste
18/08/2018;0.03;RO;Machadinho D'oeste
04/08/2018;0.16;MT;Aripuana
18/08/2018;0.09;RO;Machadinho D'oeste
18/08/2018;0.07;RO;Machadinho D'oeste
05/10/2022;0.11;PA;Pacaja
01/09/2019;0.1;RO;Seringueiras
03/10/2021;0.14;MT;Guaranta do Norte
30/04/2019;0.18;MT;Juara
18/08/2018;0.13;RO;Pimenta Bueno
18/08/2018;0.02;RO;Cujubim
18/08/2018;0.01;RO;Cujubim
18/08/2018;0.09;RO;Cujubim
18/08/2018;0.01;RO;Vilhena
18/08/2018;0.07;RO;Vilhena
18/08/2018;0.03;MT;Aripuana
05/10/2022;2.61;PA;Bannach
18/08/2018;0.03;MT;Aripuana
01/09/2019;0.22;RO;Seringueiras
30/04/2019;0.37;MT;Apiacas
03/10/2021;13.51;MT;Gaucha do Norte
18/08/2018;0.08;MT;Aripuana
18/08/2018;0.52;MT;Colniza
18/08/2018;0.57;MT;Aripuana
18/08/2018;0.17;MT;Colniza
21/08/2018;0.06;PA;Altamira
18/08/2018;0.05;AM;Canutama
18/08/2018;0.01;AM;Canutama
05/10/2022;0.1;PA;Sao Felix do Xingu
18/08/2018;0.08;MT;Aripuana
03/10/2021;0.57;PA;Jacareacanga
30/04/2019;0.09;MT;Apiacas
18/08/2018;0.03;RO;Monte Negro
04/11/2020;0.17;AC;Acrelandia
18/08/2018;0.01;RO;Monte Negro
04/11/2020;0.08;RO;Porto Velho
21/08/2018;0.11;PA;Altamira
04/08/2018;0.13;MT;Aripuana
04/08/2018;0.18;MT;Aripuana
04/08/2018;0.24;MT;Aripuana
18/08/2018;0.06;RO;Espigao D'oeste
18/08/2018;0.08;RO;Vilhena
04/11/2020;0.1;AC;Acrelandia
05/10/2022;0.45;PA;Conceiçao do Araguaia
18/08/2018;0.07;MT;Comodoro
01/09/2019;0.26;RO;Monte Negro
20/08/2019;0.19;RR;Caroebe
07/09/2020;0.14;RR;Iracema
03/10/2021;0.27;PA;Altamira
04/11/2020;0.09;RO;Porto Velho
18/08/2018;0.38;MT;Comodoro
21/08/2018;0.26;PA;Novo Progresso
04/11/2020;0.07;RO;Porto Velho
17/05/2019;0.51;RO;Cacaulandia
13/08/2018;0.09;PA;Altamira
04/11/2020;0.32;AM;Labrea
13/08/2018;0.03;PA;Altamira
13/08/2018;0.01;PA;Altamira
03/10/2021;0.1;PA;Jacareacanga
30/04/2019;0.13;MT;Apiacas
04/11/2020;0.65;RO;Porto Velho
21/08/2018;0.07;PA;Altamira
21/08/2018;0.12;PA;Altamira
04/11/2020;0.12;RO;Porto Velho
21/08/2018;0.11;PA;Altamira
21/08/2018;0.01;PA;Altamira
21/08/2018;0.01;PA;Placas
04/11/2020;0.08;AM;Labrea
05/10/2022;0.08;PA;Maraba
21/08/2018;0.1;PA;Placas
03/10/2021;3.02;MT;Alta Floresta
30/04/2019;0.07;MT;Nova Monte Verde
21/08/2018;0.18;PA;Altamira
21/08/2018;0.09;PA;Placas
21/08/2018;0.32;PA;Altamira
04/11/2020;0.14;AM;Labrea
21/08/2018;1.41;PA;Altamira
21/08/2018;0.21;PA;Altamira
21/08/2018;0.06;PA;Altamira
17/08/2022;0.11;RO;Nova Mamore
05/10/2022;0.1;PA;Rio Maria
21/08/2018;0.38;PA;Altamira
01/09/2019;0.06;RO;Cacaulandia
21/08/2021;1.19;PA;Altamira
22/08/2018;0.08;PA;Sao Felix do Xingu
21/08/2018;0.1;PA;Altamira
21/08/2018;0.35;PA;Altamira
21/08/2018;0.15;PA;Sao Felix do Xingu
21/08/2018;0.27;PA;Altamira
04/11/2020;0.33;RO;Guajara-Mirim
21/08/2018;0.09;PA;Sao Felix do Xingu
21/08/2018;0.31;PA;Sao Felix do Xingu
15/10/2018;0.16;RO;Costa Marques
06/10/2016;1.03;AM;Boca do Acre
05/08/2020;0.11;PA;Ipixuna do Para
07/08/2019;0.07;PA;Sao Felix do Xingu
04/11/2020;0.4;AM;Labrea
22/08/2018;0.12;PA;Sao Felix do Xingu
01/09/2019;0.15;RO;Monte Negro
03/10/2021;1.35;MT;Gaucha do Norte
21/08/2018;1.53;PA;Altamira
21/08/2018;0.09;PA;Ruropolis
21/08/2018;0.03;PA;Ruropolis
04/11/2020;0.25;RO;Nova Mamore
21/08/2018;0.03;PA;Ruropolis
